ID	Name_submitted	Overall_score	Name_matched_id	Name_matched	Name_score	Name_matched_rank	Author_submitted	Author_matched	Author_score	Canonical_author	Name_matched_accepted_family	Genus_submitted	Genus_matched	Genus_score	Specific_epithet_submitted	Specific_epithet_matched	Specific_epithet_score	Family_submitted	Family_matched	Family_score	Infraspecific_rank	Infraspecific_epithet_matched	Infraspecific_epithet_score	Infraspecific_rank_2	Infraspecific_epithet_2_matched	Infraspecific_epithet_2_score	Annotations	Unmatched_terms	Name_matched_url	Name_matched_lsid	Phonetic	Taxonomic_status	Accepted_name	Accepted_species	Accepted_name_author	Accepted_name_id	Accepted_name_rank	Accepted_name_url	Accepted_name_lsid	Accepted_family	Overall_score_order	Highertaxa_score_order	Source	Warnings
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.9	1148444	Rubiaceae	1	family												Rubiaceae	Rubiaceae	1								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.theplantlist.org/tpl1.1/search?q=Rubiaceae		Y	Accepted	Rubiaceae			1148444	family	http://www.theplantlist.org/tpl1.1/search?q=Rubiaceae			2	2	tpl	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.9	1148444	Rubiaceae	1	family												Rubiaceae	Rubiaceae	1								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://plants.usda.gov/java/nameSearch		Y	Accepted	Rubiaceae			1148444	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.9	1148444	Rubiaceae	1	family												Rubiaceae	Rubiaceae	1								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=24966		Y	Accepted	Rubiaceae			1148444	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=24966			4	4	ncbi	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.76164033994183	1655316	Ruppiaceae	0.86164033994183	family				Horan.	Ruppiaceae							Rubiaceae	Ruppiaceae	0.8								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.tropicos.org/Name/42000331			Accepted	Ruppiaceae		Horan.	1655316	family	http://www.tropicos.org/Name/42000331		Ruppiaceae	5	5	tropicos	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.76164033994183	1148445	Ruppiaceae	0.86164033994183	family												Rubiaceae	Ruppiaceae	0.8								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.theplantlist.org/tpl1.1/search?q=Ruppiaceae			Accepted	Ruppiaceae			1148445	family	http://www.theplantlist.org/tpl1.1/search?q=Ruppiaceae			6	6	tpl	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.76164033994183	1148445	Ruppiaceae	0.86164033994183	family												Rubiaceae	Ruppiaceae	0.8								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://plants.usda.gov/java/nameSearch			Accepted	Ruppiaceae			1148445	family	http://plants.usda.gov/java/nameSearch			7	7	usda	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.76164033994183	1148445	Ruppiaceae	0.86164033994183	family												Rubiaceae	Ruppiaceae	0.8								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=55436			Accepted	Ruppiaceae			1148445	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=55436			8	8	ncbi	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.76164033994183	1895967	Rumicaceae	0.86164033994183	family				Martinov	Rumicaceae							Rubiaceae	Rumicaceae	0.8								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.tropicos.org/Name/100353168			"No opinion"									9	9	tropicos	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.72523657116296	2006164	Ruscaceae	0.82523657116296	family												Rubiaceae	Ruscaceae	0.77777777777778								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=50244			Accepted	Ruscaceae			2006164	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=50244			10	10	ncbi	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.72523657116296	1655250	Rutaceae	0.82523657116296	family				Juss.	Rutaceae							Rubiaceae	Rutaceae	0.77777777777778								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.tropicos.org/Name/42000265			Accepted	Rutaceae		Juss.	1655250	family	http://www.tropicos.org/Name/42000265		Rutaceae	11	11	tropicos	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.72523657116296	1148446	Rutaceae	0.82523657116296	family												Rubiaceae	Rutaceae	0.77777777777778								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.theplantlist.org/tpl1.1/search?q=Rutaceae			Accepted	Rutaceae			1148446	family	http://www.theplantlist.org/tpl1.1/search?q=Rutaceae			12	12	tpl	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.72523657116296	1148446	Rutaceae	0.82523657116296	family												Rubiaceae	Rutaceae	0.77777777777778								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://plants.usda.gov/java/nameSearch			Accepted	Rutaceae			1148446	family	http://plants.usda.gov/java/nameSearch			13	13	usda	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.72523657116296	1148446	Rutaceae	0.82523657116296	family												Rubiaceae	Rutaceae	0.77777777777778								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=23513			Accepted	Rutaceae			1148446	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=23513			14	14	ncbi	0
57	"'Rubiaceae Gonzalagunia discolor var. danielis J. H. Kirkbr.'"	0.72523657116296	1655454	Ruscaceae	0.82523657116296	family				"M. Roem."	Ruscaceae							Rubiaceae	Ruscaceae	0.77777777777778								"'Gonzalagunia discolor var. danielis J. H. Kirkbr."	http://www.tropicos.org/Name/42000473			Synonym	Asparagaceae		Juss.	1793067	family	http://www.tropicos.org/Name/50304834		Asparagaceae	15	15	tropicos	0
58	"'Orchidaceae Epidendrum albopropinquum Hágsater & E. Santiago'"	0.9	1655372	Orchidaceae	1	family				Juss.	Orchidaceae							Orchidaceae	Orchidaceae	1								"'Epidendrum albopropinquum Hágsater & E. Santiago"	http://www.tropicos.org/Name/42000388		Y	Accepted	Orchidaceae		Juss.	1655372	family	http://www.tropicos.org/Name/42000388		Orchidaceae	1	1	tropicos	0
58	"'Orchidaceae Epidendrum albopropinquum Hágsater & E. Santiago'"	0.9	1148339	Orchidaceae	1	family												Orchidaceae	Orchidaceae	1								"'Epidendrum albopropinquum Hágsater & E. Santiago"	http://www.theplantlist.org/tpl1.1/search?q=Orchidaceae		Y	Accepted	Orchidaceae			1148339	family	http://www.theplantlist.org/tpl1.1/search?q=Orchidaceae			2	2	tpl	0
58	"'Orchidaceae Epidendrum albopropinquum Hágsater & E. Santiago'"	0.9	1148339	Orchidaceae	1	family												Orchidaceae	Orchidaceae	1								"'Epidendrum albopropinquum Hágsater & E. Santiago"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Orchidaceae			1148339	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
58	"'Orchidaceae Epidendrum albopropinquum Hágsater & E. Santiago'"	0.9	1148339	Orchidaceae	1	family												Orchidaceae	Orchidaceae	1								"'Epidendrum albopropinquum Hágsater & E. Santiago"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4747		Y	Accepted	Orchidaceae			1148339	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4747			4	4	ncbi	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.9	1655327	Araceae	1	family				Juss.	Araceae							Araceae	Araceae	1								"'Arisaema smitinandii S. Y. Hu"	http://www.tropicos.org/Name/42000343		Y	Accepted	Araceae		Juss.	1655327	family	http://www.tropicos.org/Name/42000343		Araceae	1	1	tropicos	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.9	1147952	Araceae	1	family												Araceae	Araceae	1								"'Arisaema smitinandii S. Y. Hu"	http://www.theplantlist.org/tpl1.1/search?q=Araceae		Y	Accepted	Araceae			1147952	family	http://www.theplantlist.org/tpl1.1/search?q=Araceae			2	2	tpl	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.9	1147952	Araceae	1	family												Araceae	Araceae	1								"'Arisaema smitinandii S. Y. Hu"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Araceae			1147952	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.9	1147952	Araceae	1	family												Araceae	Araceae	1								"'Arisaema smitinandii S. Y. Hu"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4454		Y	Accepted	Araceae			1147952	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4454			4	4	ncbi	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1655243	Aceraceae	0.82523657116296	family				Juss.	Aceraceae							Araceae	Aceraceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.tropicos.org/Name/42000258			Accepted	Aceraceae		Juss.	1655243	family	http://www.tropicos.org/Name/42000258		Aceraceae	5	5	tropicos	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1998001	Aceraceae	0.82523657116296	family												Araceae	Aceraceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://plants.usda.gov/java/nameSearch			Accepted	Aceraceae			1998001	family	http://plants.usda.gov/java/nameSearch			6	6	usda	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1998001	Aceraceae	0.82523657116296	family												Araceae	Aceraceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			Accepted	Aceraceae			1998001	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			7	7	ncbi	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1147914	Acoraceae	0.82523657116296	family												Araceae	Acoraceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.theplantlist.org/tpl1.1/search?q=Acoraceae			Accepted	Acoraceae			1147914	family	http://www.theplantlist.org/tpl1.1/search?q=Acoraceae			8	8	tpl	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1147914	Acoraceae	0.82523657116296	family												Araceae	Acoraceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://plants.usda.gov/java/nameSearch			Accepted	Acoraceae			1147914	family	http://plants.usda.gov/java/nameSearch			9	9	usda	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1147914	Acoraceae	0.82523657116296	family												Araceae	Acoraceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=42228			Accepted	Acoraceae			1147914	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=42228			10	10	ncbi	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1655323	Arecaceae	0.82523657116296	family				"Bercht. & J. Presl"	Arecaceae							Araceae	Arecaceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.tropicos.org/Name/42000339			Accepted	Arecaceae		"Bercht. & J. Presl"	1655323	family	http://www.tropicos.org/Name/42000339		Arecaceae	11	11	tropicos	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1147956	Arecaceae	0.82523657116296	family												Araceae	Arecaceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.theplantlist.org/tpl1.1/search?q=Arecaceae			Accepted	Arecaceae			1147956	family	http://www.theplantlist.org/tpl1.1/search?q=Arecaceae			12	12	tpl	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1147956	Arecaceae	0.82523657116296	family												Araceae	Arecaceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://plants.usda.gov/java/nameSearch			Accepted	Arecaceae			1147956	family	http://plants.usda.gov/java/nameSearch			13	13	usda	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1147956	Arecaceae	0.82523657116296	family												Araceae	Arecaceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4710			Accepted	Arecaceae			1147956	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4710			14	14	ncbi	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1655326	Acoraceae	0.82523657116296	family				Martinov	Acoraceae							Araceae	Acoraceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.tropicos.org/Name/42000342			"No opinion"									15	15	tropicos	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.72523657116296	1896125	Asaraceae	0.82523657116296	family				Vent.	Asaraceae							Araceae	Asaraceae	0.77777777777778								"'Arisaema smitinandii S. Y. Hu"	http://www.tropicos.org/Name/100353347			"No opinion"									16	16	tropicos	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.67149326622765	1655361	Aloaceae	0.77149326622765	family				Batsch	Aloaceae							Araceae	Aloaceae	0.75								"'Arisaema smitinandii S. Y. Hu"	http://www.tropicos.org/Name/42000377			Accepted	Aloaceae		Batsch	1655361	family	http://www.tropicos.org/Name/42000377		Aloaceae	17	17	tropicos	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.67149326622765	1998006	Aloaceae	0.77149326622765	family												Araceae	Aloaceae	0.75								"'Arisaema smitinandii S. Y. Hu"	http://plants.usda.gov/java/nameSearch			Accepted	Aloaceae			1998006	family	http://plants.usda.gov/java/nameSearch			18	18	usda	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.67149326622765	1655258	Apiaceae	0.77149326622765	family				Lindl.	Apiaceae							Araceae	Apiaceae	0.75								"'Arisaema smitinandii S. Y. Hu"	http://www.tropicos.org/Name/42000273			Accepted	Apiaceae		Lindl.	1655258	family	http://www.tropicos.org/Name/42000273		Apiaceae	19	19	tropicos	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.67149326622765	1147946	Apiaceae	0.77149326622765	family												Araceae	Apiaceae	0.75								"'Arisaema smitinandii S. Y. Hu"	http://www.theplantlist.org/tpl1.1/search?q=Apiaceae			Accepted	Apiaceae			1147946	family	http://www.theplantlist.org/tpl1.1/search?q=Apiaceae			20	20	tpl	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.67149326622765	1147946	Apiaceae	0.77149326622765	family												Araceae	Apiaceae	0.75								"'Arisaema smitinandii S. Y. Hu"	http://plants.usda.gov/java/nameSearch			Accepted	Apiaceae			1147946	family	http://plants.usda.gov/java/nameSearch			21	21	usda	0
59	"'Araceae Arisaema smitinandii S. Y. Hu'"	0.67149326622765	1147946	Apiaceae	0.77149326622765	family												Araceae	Apiaceae	0.75								"'Arisaema smitinandii S. Y. Hu"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4037			Accepted	Apiaceae			1147946	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4037			22	22	ncbi	0
60	"'Celastraceae Kippistia diffusiflora Miers'"	0.9	1655207	Celastraceae	1	family				"R. Br."	Celastraceae							Celastraceae	Celastraceae	1								"'Kippistia diffusiflora Miers"	http://www.tropicos.org/Name/42000222		Y	Accepted	Celastraceae		"R. Br."	1655207	family	http://www.tropicos.org/Name/42000222		Celastraceae	1	1	tropicos	0
60	"'Celastraceae Kippistia diffusiflora Miers'"	0.9	1148031	Celastraceae	1	family												Celastraceae	Celastraceae	1								"'Kippistia diffusiflora Miers"	http://www.theplantlist.org/tpl1.1/search?q=Celastraceae		Y	Accepted	Celastraceae			1148031	family	http://www.theplantlist.org/tpl1.1/search?q=Celastraceae			2	2	tpl	0
60	"'Celastraceae Kippistia diffusiflora Miers'"	0.9	1148031	Celastraceae	1	family												Celastraceae	Celastraceae	1								"'Kippistia diffusiflora Miers"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Celastraceae			1148031	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
60	"'Celastraceae Kippistia diffusiflora Miers'"	0.9	1148031	Celastraceae	1	family												Celastraceae	Celastraceae	1								"'Kippistia diffusiflora Miers"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4305		Y	Accepted	Celastraceae			1148031	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4305			4	4	ncbi	0
60	"'Celastraceae Kippistia diffusiflora Miers'"	0.80498550860639	1896230	Cerastiaceae	0.90498550860639	family				Vest	Cerastiaceae							Celastraceae	Cerastiaceae	0.83333333333333								"'Kippistia diffusiflora Miers"	http://www.tropicos.org/Name/100353460			"No opinion"									5	5	tropicos	0
60	"'Celastraceae Kippistia diffusiflora Miers'"	0.80498550860639	1896238	Cestraceae	0.90498550860639	family				Schltdl.	Cestraceae							Celastraceae	Cestraceae	0.83333333333333								"'Kippistia diffusiflora Miers"	http://www.tropicos.org/Name/100353470			"No opinion"									6	6	tropicos	0
61	"'Eugenia ligustrina (Sw. ) Willd.'"																											"'Eugenia ligustrina (Sw. ) Willd."													1	1		0
62	"'Emberizidae Dendroica palmarum spp. palmarum'"																											"'Emberizidae Dendroica palmarum spp. palmarum"													1	1		0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.9	1655169	Fabaceae	1	family				Lindl.	Fabaceae							Fabaceae	Fabaceae	1								"'-caes Chamaecrista conferta gurgueiana"	http://www.tropicos.org/Name/42000184		Y	Accepted	Fabaceae		Lindl.	1655169	family	http://www.tropicos.org/Name/42000184		Fabaceae	1	1	tropicos	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'-caes Chamaecrista conferta gurgueiana"	http://www.ildis.org		Y	Accepted	Fabaceae			1362641	family	http://www.ildis.org			2	2	ildis	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'-caes Chamaecrista conferta gurgueiana"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Fabaceae			1362641	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'-caes Chamaecrista conferta gurgueiana"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3803		Y	Accepted	Fabaceae			1362641	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3803			4	4	ncbi	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.84341268848788	1655047	Fagaceae	0.94341268848788	family				Dumort.	Fagaceae							Fabaceae	Fagaceae	0.875								"'-caes Chamaecrista conferta gurgueiana"	http://www.tropicos.org/Name/42000062			Accepted	Fagaceae		Dumort.	1655047	family	http://www.tropicos.org/Name/42000062		Fagaceae	5	5	tropicos	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'-caes Chamaecrista conferta gurgueiana"	http://www.theplantlist.org/tpl1.1/search?q=Fagaceae			Accepted	Fagaceae			1148141	family	http://www.theplantlist.org/tpl1.1/search?q=Fagaceae			6	6	tpl	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'-caes Chamaecrista conferta gurgueiana"	http://plants.usda.gov/java/nameSearch			Accepted	Fagaceae			1148141	family	http://plants.usda.gov/java/nameSearch			7	7	usda	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'-caes Chamaecrista conferta gurgueiana"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3503			Accepted	Fagaceae			1148141	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3503			8	8	ncbi	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.67149326622765	1904076	Fucaceae	0.77149326622765	family					Fucaceae							Fabaceae	Fucaceae	0.75								"'-caes Chamaecrista conferta gurgueiana"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3010			Accepted	Fucaceae			1904076	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3010		Fucaceae	9	9	ncbi	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.67149326622765	1896374	Ficaceae	0.77149326622765	family				"Bercht. & J. Presl"	Ficaceae							Fabaceae	Ficaceae	0.75								"'-caes Chamaecrista conferta gurgueiana"	http://www.tropicos.org/Name/100353631			"No opinion"									10	10	tropicos	0
63	"'Fabaceae-caes Chamaecrista conferta gurgueiana'"	0.67149326622765	1904076	Fucaceae	0.77149326622765	family					Fucaceae							Fabaceae	Fucaceae	0.75								"'-caes Chamaecrista conferta gurgueiana"	http://www.tropicos.org/Name/100371040			"No opinion"									11	11	tropicos	0
64	"'Verbenaceae Lantana clarazii Ball'"	0.9	1655275	Verbenaceae	1	family				"J. St.-Hil."	Verbenaceae							Verbenaceae	Verbenaceae	1								"'Lantana clarazii Ball"	http://www.tropicos.org/Name/42000290		Y	Accepted	Verbenaceae		"J. St.-Hil."	1655275	family	http://www.tropicos.org/Name/42000290		Verbenaceae	1	1	tropicos	0
64	"'Verbenaceae Lantana clarazii Ball'"	0.9	1148545	Verbenaceae	1	family												Verbenaceae	Verbenaceae	1								"'Lantana clarazii Ball"	http://www.theplantlist.org/tpl1.1/search?q=Verbenaceae		Y	Accepted	Verbenaceae			1148545	family	http://www.theplantlist.org/tpl1.1/search?q=Verbenaceae			2	2	tpl	0
64	"'Verbenaceae Lantana clarazii Ball'"	0.9	1148545	Verbenaceae	1	family												Verbenaceae	Verbenaceae	1								"'Lantana clarazii Ball"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Verbenaceae			1148545	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
64	"'Verbenaceae Lantana clarazii Ball'"	0.9	1148545	Verbenaceae	1	family												Verbenaceae	Verbenaceae	1								"'Lantana clarazii Ball"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=21910		Y	Accepted	Verbenaceae			1148545	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=21910			4	4	ncbi	0
65	"'Araucariaceae Brachyphyllum menendezii Herbst'"	0.9	1655439	Araucariaceae	1	family				"Henkel & W. Hochst."	Araucariaceae							Araucariaceae	Araucariaceae	1								"'Brachyphyllum menendezii Herbst"	http://www.tropicos.org/Name/42000458		Y	Accepted	Araucariaceae		"Henkel & W. Hochst."	1655439	family	http://www.tropicos.org/Name/42000458		Araucariaceae	1	1	tropicos	0
65	"'Araucariaceae Brachyphyllum menendezii Herbst'"	0.9	1147954	Araucariaceae	1	family												Araucariaceae	Araucariaceae	1								"'Brachyphyllum menendezii Herbst"	http://www.theplantlist.org/tpl1.1/search?q=Araucariaceae		Y	Accepted	Araucariaceae			1147954	family	http://www.theplantlist.org/tpl1.1/search?q=Araucariaceae			2	2	tpl	0
65	"'Araucariaceae Brachyphyllum menendezii Herbst'"	0.9	1147954	Araucariaceae	1	family												Araucariaceae	Araucariaceae	1								"'Brachyphyllum menendezii Herbst"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Araucariaceae			1147954	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
65	"'Araucariaceae Brachyphyllum menendezii Herbst'"	0.9	1147954	Araucariaceae	1	family												Araucariaceae	Araucariaceae	1								"'Brachyphyllum menendezii Herbst"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=25664		Y	Accepted	Araucariaceae			1147954	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=25664			4	4	ncbi	0
66	"'Primulaceae Soldanella austriaca'"	0.9	1655142	Primulaceae	1	family				"Batsch ex Borkh."	Primulaceae							Primulaceae	Primulaceae	1								"'Soldanella austriaca"	http://www.tropicos.org/Name/42000157		Y	Accepted	Primulaceae		"Batsch ex Borkh."	1655142	family	http://www.tropicos.org/Name/42000157		Primulaceae	1	1	tropicos	0
66	"'Primulaceae Soldanella austriaca'"	0.9	1148407	Primulaceae	1	family												Primulaceae	Primulaceae	1								"'Soldanella austriaca"	http://www.theplantlist.org/tpl1.1/search?q=Primulaceae		Y	Accepted	Primulaceae			1148407	family	http://www.theplantlist.org/tpl1.1/search?q=Primulaceae			2	2	tpl	0
66	"'Primulaceae Soldanella austriaca'"	0.9	1148407	Primulaceae	1	family												Primulaceae	Primulaceae	1								"'Soldanella austriaca"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Primulaceae			1148407	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
66	"'Primulaceae Soldanella austriaca'"	0.9	1148407	Primulaceae	1	family												Primulaceae	Primulaceae	1								"'Soldanella austriaca"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4335		Y	Accepted	Primulaceae			1148407	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4335			4	4	ncbi	0
67	"'rubiaceae ixora heterodoxa'"	0.9	1655300	Rubiaceae	1	family				Juss.	Rubiaceae							Rubiaceae	Rubiaceae	1								"'ixora heterodoxa"	http://www.tropicos.org/Name/42000315		Y	Accepted	Rubiaceae		Juss.	1655300	family	http://www.tropicos.org/Name/42000315		Rubiaceae	1	1	tropicos	0
67	"'rubiaceae ixora heterodoxa'"	0.9	1148444	Rubiaceae	1	family												Rubiaceae	Rubiaceae	1								"'ixora heterodoxa"	http://www.theplantlist.org/tpl1.1/search?q=Rubiaceae		Y	Accepted	Rubiaceae			1148444	family	http://www.theplantlist.org/tpl1.1/search?q=Rubiaceae			2	2	tpl	0
